CS,Density,WC,pH,EC,F,G,Pollen_analysis,Viscosity,Purity,Price
7.61,1.57,12.59,3.56,0.72,20.93,37.72,Alfalfa,4573.84,0.82,355.54
4.48,1.77,18.42,3.41,0.77,28.24,38.09,Clover,5621.58,0.82,173.51
4.86,1.74,14.57,4.55,0.84,25.92,23.25,Orange Blossom,6938.07,1.0,251.38
6.95,1.46,16.05,6.61,0.71,31.16,20.75,Blueberry,3603.64,0.97,915.19
7.56,1.76,14.5,4.26,0.71,34.71,30.81,Wildflower,7440.97,0.84,270.95
7.53,1.69,16.68,7.29,0.9,32.48,26.65,Eucalyptus,6062.87,0.68,473.48
3.25,1.67,13.7,6.8,0.76,35.47,28.92,Buckwheat,6807.29,0.68,466.62
2.62,1.62,14.74,5.4,0.78,44.96,44.74,Acacia,4483.98,0.64,345.99
2.01,1.73,22.48,4.75,0.85,26.57,40.32,Heather,9338.45,0.8,738.09
4.77,1.42,17.94,5.6,0.75,29.46,22.11,Tupelo,7476.6,1.0,936.38
9.03,1.55,20.6,7.13,0.81,30.18,36.83,Orange Blossom,8316.68,0.68,171.38
3.84,1.55,16.6,5.95,0.88,48.15,39.63,Sunflower,9621.55,0.64,562.35
7.08,1.61,24.15,3.32,0.75,44.26,43.64,Clover,1602.68,1.0,211.13
2.72,1.71,24.09,4.68,0.81,42.6,22.52,Wildflower,7043.44,0.8,256.46
1.16,1.61,17.99,6.87,0.8,40.53,33.12,Heather,7091.39,0.87,807.62
9.58,1.23,13.25,4.21,0.87,35.81,27.63,Sage,9656.31,0.82,754.78
4.62,1.51,12.59,4.51,0.78,47.64,27.34,Tupelo,3623.93,0.82,769.55
2.88,1.79,22.72,5.21,0.77,30.88,43.57,Acacia,9544.27,0.63,342.19
6.03,1.58,18.64,4.8,0.86,33.56,33.83,Eucalyptus,8398.5,1.0,694.53
2.39,1.45,21.01,4.1,0.73,27.27,32.43,Blueberry,2117.56,0.8,752.26
5.24,1.61,14.19,4.52,0.72,47.67,34.71,Eucalyptus,8958.97,1.0,694.53
9.03,1.77,23.39,6.48,0.9,22.41,41.79,Rosemary,3903.25,0.64,480.71
7.17,1.24,16.52,6.6,0.87,30.79,34.73,Borage,5628.25,0.99,738.94
7.67,1.58,12.04,3.02,0.76,40.32,30.77,Alfalfa,3194.48,0.82,355.54
9.04,1.38,14.45,7.2,0.74,20.56,35.11,Thyme,5543.88,0.9,826.35
6.4,1.53,16.02,5.54,0.71,31.3,27.36,Lavender,8544.96,0.99,599.01
1.98,1.5,17.77,3.52,0.73,28.6,33.34,Orange Blossom,9241.46,1.0,251.38
4.5,1.49,21.98,2.67,0.83,27.05,38.69,Lavender,4511.79,0.66,399.58
2.63,1.39,19.7,6.96,0.73,36.27,40.34,Blueberry,4703.76,0.9,848.88
7.32,1.44,12.97,5.08,0.77,47.4,33.67,Blueberry,2568.3,0.9,853.62
4.88,1.53,12.89,3.97,0.88,36.83,22.75,Alfalfa,8684.65,1.0,432.62
9.69,1.24,20.2,5.93,0.78,42.76,34.45,Rosemary,5298.21,0.66,499.59
2.32,1.59,20.72,5.59,0.82,25.42,39.92,Tupelo,9485.66,0.66,619.63
2.53,1.37,16.0,3.26,0.79,21.75,29.87,Wildflower,2907.19,1.0,321.85
7.52,1.83,22.69,4.5,0.83,43.48,23.49,Tupelo,1726.35,0.77,720.82
2.55,1.76,20.6,2.84,0.87,39.78,20.22,Blueberry,4816.33,0.66,621.56
4.9,1.63,14.42,3.06,0.77,33.05,21.46,Chestnut,1662.99,1.0,966.61
6.65,1.71,15.17,3.81,0.74,38.98,30.01,Rosemary,6173.85,1.0,754.98
4.26,1.61,22.57,2.86,0.74,36.31,36.0,Wildflower,3093.83,0.68,219.42
3.06,1.57,12.7,3.82,0.86,41.75,25.6,Rosemary,8144.26,0.82,620.47
5.81,1.35,19.15,5.49,0.76,26.25,40.46,Rosemary,5715.92,0.95,714.93
1.06,1.56,12.98,6.52,0.71,36.81,38.91,Rosemary,4831.47,0.68,514.7
6.2,1.74,16.59,5.81,0.86,48.46,30.05,Borage,6874.98,0.97,724.03
2.23,1.29,17.79,3.7,0.82,21.96,25.28,Heather,5210.23,1.0,926.3
5.38,1.55,17.3,4.9,0.75,22.27,34.88,Thyme,4963.2,1.0,916.22
8.48,1.65,18.63,3.63,0.79,38.44,24.86,Heather,5312.04,0.82,756.63
2.89,1.48,12.72,4.07,0.83,26.06,21.77,Eucalyptus,2570.41,0.8,553.41
4.47,1.77,22.52,3.09,0.7,28.86,35.11,Acacia,3413.98,0.82,446.59
8.05,1.64,14.0,2.87,0.81,34.39,39.71,Thyme,7517.13,0.68,624.62
5.26,1.53,23.15,2.51,0.73,30.81,29.95,Wildflower,7136.5,0.99,319.27
6.49,1.63,18.36,5.74,0.84,43.48,23.28,Clover,7874.81,0.95,199.93
8.24,1.22,12.88,7.21,0.79,24.08,33.75,Borage,8397.37,0.66,492.92
4.22,1.28,16.59,3.45,0.75,48.89,38.13,Tupelo,2800.51,0.82,769.55
8.14,1.8,16.69,4.93,0.82,28.16,21.04,Avocado,5561.43,0.8,778.25
9.79,1.24,19.38,2.86,0.87,29.66,28.07,Orange Blossom,2302.87,0.64,159.56
2.38,1.62,24.8,3.86,0.84,44.27,27.58,Tupelo,3767.64,0.82,769.55
8.36,1.86,24.36,4.75,0.84,45.88,44.2,Heather,6206.49,0.8,738.09
6.82,1.85,13.46,5.65,0.83,27.0,37.35,Buckwheat,9921.53,0.94,646.77
4.45,1.74,18.64,6.79,0.82,24.95,24.69,Manuka,2876.41,0.64,621.87
3.91,1.48,16.4,2.5,0.89,41.67,22.76,Heather,7164.9,0.64,589.79
2.24,1.7,16.45,7.06,0.71,49.22,43.63,Acacia,8908.03,0.64,345.99
2.49,1.34,24.1,4.38,0.82,49.22,20.44,Heather,8497.56,0.8,738.09
2.76,1.34,13.43,3.71,0.86,38.07,41.56,Alfalfa,7442.91,0.82,353.38
4.25,1.24,22.57,7.5,0.86,42.79,30.41,Rosemary,2018.19,0.64,479.2
7.76,1.6,13.59,6.55,0.7,31.23,35.78,Sage,7116.34,0.68,631.49
6.84,1.46,21.85,3.7,0.89,39.9,33.62,Thyme,9087.22,1.0,916.22
9.05,1.65,12.04,7.12,0.75,44.17,34.98,Blueberry,4142.43,0.66,626.3
7.16,1.48,14.59,5.38,0.77,33.26,30.7,Heather,4780.48,0.99,918.88
1.22,1.77,21.32,2.69,0.71,31.32,25.57,Orange Blossom,9258.58,0.68,171.38
3.14,1.22,24.46,3.9,0.72,20.68,42.0,Manuka,6660.67,0.8,778.25
4.76,1.62,23.0,7.07,0.89,47.95,35.45,Avocado,3427.2,0.66,646.3
4.06,1.48,19.58,3.88,0.88,43.27,38.64,Eucalyptus,4845.25,0.82,570.79
6.06,1.3,13.05,5.04,0.85,25.61,26.84,Chestnut,4384.51,0.97,939.52
7.81,1.75,12.28,4.78,0.72,45.3,23.84,Thyme,5837.16,0.8,730.06
7.72,1.66,19.63,2.7,0.73,30.78,28.73,Chestnut,3526.56,0.68,658.98
4.05,1.39,16.37,4.87,0.83,33.3,40.41,Avocado,6177.81,1.0,976.69
8.83,1.77,23.35,7.13,0.9,49.66,34.42,Blueberry,4565.25,0.66,626.3
1.62,1.6,21.98,6.66,0.86,34.36,40.57,Thyme,4898.06,0.66,601.7
6.06,1.42,16.0,5.84,0.88,40.78,33.89,Lavender,8112.75,1.0,603.85
1.2,1.44,12.04,5.79,0.79,43.29,44.04,Heather,6370.37,0.88,812.26
6.86,1.31,18.23,3.75,0.73,37.37,41.99,Rosemary,2045.81,1.0,754.98
4.69,1.7,21.95,3.81,0.86,48.19,44.08,Thyme,6552.44,0.8,730.06
2.6,1.63,17.04,6.74,0.82,24.73,42.36,Orange Blossom,3642.41,0.85,212.89
8.65,1.69,19.6,4.77,0.78,41.33,41.56,Rosemary,6321.49,0.8,601.58
7.77,1.8,12.26,5.44,0.9,21.6,43.87,Sage,3060.05,0.64,589.79
5.25,1.33,23.12,4.89,0.79,39.39,28.15,Chestnut,9371.54,1.0,966.61
9.29,1.85,13.2,5.71,0.75,48.79,35.22,Avocado,7905.37,0.66,646.3
4.38,1.36,12.34,4.17,0.75,36.11,22.11,Eucalyptus,8683.25,1.0,694.53
7.91,1.39,24.61,3.0,0.78,46.7,41.1,Thyme,9476.22,1.0,916.22
7.48,1.53,14.51,4.34,0.79,47.54,44.71,Alfalfa,5046.53,0.8,344.72
3.13,1.57,19.41,4.02,0.74,25.88,34.09,Blueberry,9061.26,0.82,777.84
6.46,1.51,13.23,3.09,0.79,23.35,30.86,Buckwheat,7126.12,1.0,684.45
7.86,1.86,15.91,6.62,0.81,37.07,31.5,Eucalyptus,3288.82,0.68,473.48
3.33,1.35,13.97,4.22,0.72,46.69,40.35,Borage,7712.34,0.8,593.55
7.71,1.54,15.59,7.31,0.87,40.25,38.22,Borage,7787.6,0.66,492.92
6.9,1.82,21.17,2.51,0.7,46.97,25.05,Rosemary,2955.9,0.97,733.82
5.33,1.25,24.38,6.67,0.79,43.14,33.58,Tupelo,2818.53,0.97,910.13
8.56,1.77,18.32,6.51,0.89,36.03,29.56,Wildflower,6067.14,0.68,219.42
5.5,1.61,17.91,6.32,0.78,41.34,27.2,Thyme,2383.82,1.0,916.22
5.71,1.49,17.42,6.82,0.78,38.75,39.09,Orange Blossom,5567.56,1.0,251.38
9.32,1.45,16.1,6.04,0.89,49.09,24.17,Borage,8599.33,0.88,653.2
9.78,1.28,13.75,6.71,0.88,43.71,33.7,Orange Blossom,7932.59,0.66,166.35
1.51,1.46,16.19,4.61,0.88,29.84,21.6,Thyme,2577.9,0.8,730.06
6.83,1.7,22.18,4.7,0.83,31.8,36.02,Acacia,7337.65,1.0,543.41
7.78,1.7,20.85,6.71,0.8,26.05,34.42,Sunflower,9360.74,0.66,586.28
4.78,1.27,13.17,3.27,0.85,35.43,40.13,Tupelo,2072.55,0.79,739.56
9.63,1.8,18.31,3.99,0.87,41.15,23.14,Heather,9118.34,0.8,738.09
6.8,1.69,18.7,4.81,0.71,42.94,27.31,Borage,6920.42,1.0,744.91
7.5,1.67,19.48,3.93,0.74,42.61,33.64,Sunflower,2659.78,0.82,728.14
3.35,1.55,16.69,3.13,0.76,38.72,24.7,Thyme,2185.99,0.79,723.64
1.97,1.43,12.57,7.48,0.76,33.22,39.91,Rosemary,9242.79,0.92,696.04
8.0,1.33,18.19,6.91,0.74,29.99,39.87,Acacia,3819.68,0.66,359.59
9.13,1.25,19.06,5.99,0.81,38.55,41.9,Rosemary,3728.64,0.66,495.81
4.11,1.41,17.84,7.38,0.74,29.66,44.69,Chestnut,3447.15,1.0,966.61
4.3,1.62,19.46,7.34,0.88,49.4,28.86,Blueberry,9585.73,0.64,600.73
2.81,1.77,18.61,5.23,0.77,26.51,37.23,Wildflower,4553.95,0.66,212.98
9.59,1.56,16.9,4.12,0.85,22.72,25.01,Avocado,9768.35,1.0,976.69
5.63,1.51,12.69,3.55,0.75,37.06,40.74,Avocado,1907.19,1.0,976.69
6.59,1.63,20.14,3.74,0.85,29.09,34.12,Tupelo,2730.91,1.0,936.38
9.7,1.54,14.38,2.53,0.72,32.31,32.47,Lavender,6645.26,0.68,411.67
6.1,1.47,16.07,7.03,0.74,33.63,30.48,Blueberry,4116.85,0.99,938.88
3.97,1.34,23.38,5.77,0.86,46.81,30.94,Manuka,2331.61,0.64,619.92
2.44,1.57,18.06,3.6,0.89,33.69,24.81,Sunflower,8234.78,1.0,885.99
9.05,1.46,13.78,2.56,0.77,40.63,39.05,Sunflower,5980.29,0.66,586.28
9.06,1.39,21.68,2.74,0.9,36.69,23.51,Heather,1533.61,0.87,805.77
1.92,1.81,13.4,5.08,0.87,44.95,40.49,Chestnut,5446.8,0.64,615.46
3.41,1.47,16.51,7.38,0.79,26.83,36.09,Heather,8913.52,0.66,612.96
8.33,1.45,20.43,3.46,0.83,36.49,28.49,Rosemary,6508.63,1.0,754.98
4.52,1.3,19.88,3.42,0.83,25.21,27.18,Buckwheat,6702.48,0.82,562.51
3.76,1.74,24.39,5.79,0.76,27.33,25.14,Borage,1841.96,0.64,472.8
2.53,1.54,20.09,7.09,0.75,22.28,44.46,Avocado,3940.21,0.64,621.87
2.96,1.45,16.82,3.56,0.86,31.83,21.01,Heather,6731.27,1.0,926.3
2.46,1.23,24.91,5.68,0.82,45.75,32.68,Wildflower,9382.16,0.66,212.98
7.42,1.32,14.07,7.41,0.75,22.8,21.75,Wildflower,2975.9,0.64,204.93
6.05,1.69,21.37,7.39,0.79,32.18,35.48,Blueberry,9256.81,0.99,938.88
2.89,1.38,12.89,6.82,0.72,33.07,35.14,Wildflower,6000.5,0.92,296.72
9.09,1.41,21.76,4.37,0.77,39.06,33.19,Acacia,7963.38,1.0,543.41
5.47,1.29,18.87,5.88,0.88,28.54,35.87,Sage,4082.49,0.97,900.34
7.21,1.3,14.18,3.98,0.86,46.63,26.13,Chestnut,7787.16,0.82,794.4
8.47,1.81,20.97,6.94,0.77,32.59,43.72,Orange Blossom,9399.46,0.66,165.09
3.05,1.39,18.13,3.01,0.86,43.25,44.13,Blueberry,3027.45,1.0,946.46
6.45,1.82,13.77,4.4,0.71,20.52,32.48,Avocado,6406.48,1.0,976.69
7.67,1.77,19.12,6.66,0.85,35.72,36.32,Tupelo,4354.01,0.68,638.37
4.79,1.72,18.42,4.11,0.77,45.62,39.54,Thyme,6378.37,0.82,752.99
7.33,1.36,13.67,3.95,0.73,31.67,31.56,Acacia,1966.77,0.82,442.79
5.38,1.22,24.77,3.87,0.78,48.82,25.54,Avocado,9096.3,1.0,976.69
2.17,1.25,13.71,5.51,0.84,47.97,24.29,Avocado,4404.28,0.64,621.87
5.37,1.35,14.96,7.23,0.84,41.59,38.87,Rosemary,8611.3,0.97,733.82
6.71,1.59,18.66,4.98,0.77,48.01,35.75,Avocado,3585.16,1.0,976.69
9.18,1.24,23.76,3.05,0.87,24.68,36.16,Wildflower,3688.76,0.82,264.51
8.33,1.38,14.69,2.91,0.89,34.26,25.52,Wildflower,1764.42,0.9,288.02
3.44,1.74,21.36,2.67,0.84,38.98,37.95,Borage,4007.89,0.68,507.83
2.66,1.62,18.25,6.22,0.83,28.83,20.66,Wildflower,8964.4,0.64,204.93
9.78,1.57,21.3,7.02,0.78,47.24,33.23,Manuka,1795.66,0.64,619.92
1.4,1.69,22.08,6.84,0.83,36.83,33.36,Buckwheat,3941.86,0.68,466.62
7.48,1.45,21.06,7.45,0.84,36.88,24.97,Wildflower,6573.54,0.9,288.67
5.01,1.38,14.06,2.55,0.89,36.5,36.15,Thyme,2278.23,1.0,916.22
7.47,1.49,14.63,3.35,0.76,37.43,20.59,Sage,1683.5,0.79,731.6
2.4,1.54,23.98,5.48,0.74,21.02,27.48,Thyme,2039.78,0.64,581.54
1.22,1.51,21.78,5.99,0.81,39.97,24.48,Alfalfa,2834.01,0.66,284.11
9.6,1.44,19.48,5.35,0.9,49.73,42.98,Acacia,6911.66,0.88,476.51
3.69,1.34,16.67,3.01,0.86,44.25,37.62,Sunflower,9750.88,0.8,704.2
4.61,1.35,21.11,5.81,0.88,46.31,30.49,Sunflower,4438.04,0.66,586.28
5.04,1.5,19.07,7.08,0.78,38.07,38.58,Orange Blossom,6285.31,0.99,249.37
9.47,1.38,12.41,2.89,0.73,26.71,44.25,Rosemary,5782.12,0.88,662.03
9.78,1.43,22.15,2.95,0.8,32.24,42.21,Rosemary,3532.19,0.9,677.14
1.55,1.53,20.69,4.77,0.77,47.98,31.38,Orange Blossom,9337.97,0.82,206.6
7.34,1.32,17.46,3.47,0.75,28.08,33.53,Orange Blossom,6699.91,1.0,251.38
3.92,1.63,16.82,3.35,0.7,37.31,24.42,Wildflower,4411.87,1.0,321.85
3.65,1.63,15.16,4.97,0.82,23.2,39.52,Acacia,9003.49,0.82,446.59
4.09,1.29,15.22,4.74,0.8,31.9,24.21,Lavender,5231.54,0.82,493.25
1.12,1.53,17.25,7.0,0.71,36.62,27.23,Chestnut,4002.31,0.89,862.12
3.17,1.53,13.31,5.07,0.86,42.26,36.83,Eucalyptus,8735.27,0.66,459.59
5.42,1.56,18.79,2.6,0.86,39.65,21.63,Eucalyptus,8146.34,0.97,671.58
2.87,1.72,21.86,3.85,0.76,48.8,23.14,Acacia,9488.71,0.8,433.0
9.53,1.29,17.33,6.64,0.72,41.33,36.99,Orange Blossom,4684.39,0.87,219.18
7.71,1.66,20.12,4.12,0.82,38.05,34.05,Buckwheat,8265.95,0.84,576.21
3.07,1.72,21.25,7.24,0.72,37.24,30.15,Heather,6309.96,0.68,631.49
4.57,1.77,13.09,4.92,0.75,44.2,40.37,Alfalfa,6882.04,0.8,344.72
9.81,1.46,22.25,5.45,0.73,32.74,30.57,Heather,4773.19,0.68,631.49
9.11,1.73,18.51,3.69,0.78,22.63,41.01,Sage,7913.96,0.8,738.09
8.57,1.74,15.39,5.07,0.89,49.37,41.51,Avocado,6537.54,0.64,621.87
8.24,1.83,23.78,4.8,0.72,32.36,24.51,Lavender,4489.4,0.82,493.25
3.25,1.55,19.94,3.84,0.77,32.11,30.21,Chestnut,6008.84,0.84,813.75
7.45,1.79,14.24,5.41,0.84,20.11,44.33,Borage,2261.07,0.61,454.17
5.65,1.73,23.09,6.57,0.73,22.26,21.54,Acacia,7375.32,0.95,514.58
7.68,1.57,23.14,6.52,0.88,33.68,37.75,Wildflower,8641.95,0.68,219.42
6.54,1.8,23.58,4.69,0.81,40.44,32.89,Tupelo,3174.95,1.0,936.38
5.2,1.54,18.36,5.81,0.83,32.71,32.98,Buckwheat,9663.26,0.96,660.47
1.39,1.38,24.05,6.27,0.82,24.38,29.01,Eucalyptus,9643.98,0.88,607.63
8.29,1.59,16.71,6.72,0.84,35.43,25.63,Manuka,6350.21,0.68,665.85
1.8,1.63,20.77,3.77,0.76,48.81,20.8,Borage,9488.59,0.8,593.55
4.01,1.53,20.35,6.44,0.72,32.49,31.38,Lavender,6241.51,0.68,411.67
6.46,1.84,20.65,3.4,0.87,48.06,38.18,Buckwheat,7574.66,1.0,684.45
7.64,1.63,18.72,5.68,0.81,24.13,20.54,Sunflower,9008.32,0.64,564.12
9.78,1.54,15.89,6.41,0.71,45.65,28.55,Sunflower,8895.93,0.66,586.28
2.64,1.29,17.24,4.16,0.78,21.9,29.71,Avocado,2019.61,1.0,976.69
7.89,1.72,15.0,2.63,0.83,30.1,26.25,Acacia,4138.47,0.68,370.46
4.23,1.41,17.17,4.29,0.71,41.44,41.78,Acacia,6201.22,1.0,543.41
2.75,1.44,12.12,2.68,0.79,27.33,29.13,Sage,3715.74,0.9,835.44
1.02,1.4,13.74,3.88,0.88,32.82,43.02,Rosemary,7913.48,1.0,754.98
7.27,1.28,18.88,5.08,0.88,41.08,29.01,Chestnut,2080.51,0.64,613.52
6.11,1.84,22.92,5.26,0.83,28.6,36.61,Wildflower,4021.76,0.97,312.83
3.67,1.56,16.97,5.78,0.86,40.18,24.47,Orange Blossom,4026.33,0.85,212.89
9.66,1.35,23.41,2.89,0.79,36.48,32.23,Blueberry,1607.29,0.66,619.67
6.71,1.3,19.64,4.98,0.71,40.78,21.45,Alfalfa,8160.76,1.0,432.62
1.71,1.5,21.3,7.46,0.72,27.15,29.27,Blueberry,1831.18,0.64,600.73
3.59,1.59,19.11,3.89,0.8,30.07,23.45,Sunflower,5843.75,0.82,723.7
3.48,1.54,24.58,6.0,0.81,43.0,29.47,Heather,9361.46,0.66,612.96
6.11,1.81,18.28,3.16,0.76,21.49,34.33,Lavender,9182.76,1.0,603.85
1.21,1.31,18.98,4.73,0.84,40.93,21.95,Buckwheat,5891.71,0.8,545.38
9.91,1.23,19.51,5.65,0.87,39.86,29.2,Sunflower,7977.22,0.68,604.01
2.55,1.58,13.19,5.13,0.86,31.8,43.12,Buckwheat,5034.82,0.66,449.49
4.63,1.47,13.3,3.46,0.82,48.04,24.8,Orange Blossom,8043.85,0.8,200.31
1.89,1.62,18.07,2.9,0.71,44.54,30.0,Clover,6891.01,0.87,184.08
2.09,1.58,23.47,3.16,0.88,25.33,36.26,Chestnut,8986.9,0.82,794.4
7.62,1.66,22.2,2.53,0.78,26.13,34.46,Lavender,6002.11,0.66,399.58
3.12,1.65,13.08,6.67,0.79,44.64,33.05,Chestnut,9313.4,0.66,639.64
9.03,1.64,15.47,5.1,0.79,35.45,36.46,Heather,6100.2,0.68,631.49
1.79,1.32,14.0,6.45,0.78,46.37,31.14,Sunflower,5037.83,0.66,586.28
5.65,1.74,12.91,4.04,0.88,34.27,21.12,Heather,6903.59,1.0,926.3
9.45,1.71,12.36,3.73,0.8,41.65,41.66,Wildflower,9016.3,0.8,256.46
5.61,1.45,21.33,4.51,0.73,36.53,23.75,Thyme,2204.56,1.0,916.22
4.69,1.52,13.32,5.7,0.85,45.97,30.75,Chestnut,9518.47,0.64,613.52
9.64,1.71,22.46,5.58,0.73,33.97,26.87,Avocado,5345.81,0.68,665.85
1.45,1.35,17.25,3.6,0.73,43.25,38.76,Manuka,2963.36,1.0,976.69
4.68,1.66,23.45,6.83,0.85,26.07,43.28,Heather,6759.0,0.64,589.79
7.76,1.64,16.29,6.89,0.9,28.5,27.62,Tupelo,5487.71,0.66,619.63
1.81,1.4,12.67,3.33,0.83,27.66,35.43,Chestnut,1917.19,1.0,966.61
4.32,1.5,18.72,3.58,0.84,23.45,24.86,Sunflower,5535.39,0.8,705.97
2.74,1.25,19.52,2.87,0.74,35.64,39.23,Acacia,7720.15,0.68,370.46
7.66,1.36,15.65,4.32,0.87,40.78,30.05,Heather,6460.19,1.0,926.3
8.89,1.7,18.22,3.76,0.89,40.17,22.28,Clover,8165.01,0.8,168.23
1.16,1.74,16.56,6.93,0.83,34.41,25.82,Eucalyptus,9245.15,0.68,473.48
9.96,1.8,13.63,6.52,0.86,42.54,44.67,Lavender,3184.22,0.64,384.48
3.17,1.82,16.45,6.45,0.78,40.05,43.25,Alfalfa,5343.04,0.64,275.45
4.26,1.71,24.55,3.56,0.78,39.02,43.43,Rosemary,4578.64,0.82,616.7
7.42,1.66,18.06,7.14,0.86,41.2,43.86,Manuka,5572.0,0.85,827.12
5.62,1.66,12.64,4.88,0.72,24.25,44.63,Chestnut,8100.96,1.0,966.61
3.77,1.78,20.49,2.95,0.75,27.35,35.11,Blueberry,5359.31,0.66,626.3
1.53,1.48,24.43,5.61,0.81,37.4,36.12,Thyme,2181.91,0.66,599.87
6.12,1.26,22.47,5.0,0.83,25.23,41.98,Lavender,9940.12,1.0,603.85
8.67,1.59,14.21,4.88,0.84,34.83,21.85,Heather,8375.52,0.82,756.63
8.88,1.29,12.06,4.49,0.73,32.44,42.55,Lavender,8131.74,0.82,493.25
2.77,1.56,23.02,3.52,0.79,42.22,37.81,Avocado,2770.37,0.82,802.69
8.91,1.57,14.49,7.23,0.8,33.26,24.89,Clover,5120.74,0.66,138.65
4.69,1.69,15.02,4.69,0.77,34.68,41.91,Tupelo,4286.97,0.82,764.87
4.71,1.66,20.56,6.02,0.77,43.76,30.42,Blueberry,9236.57,0.66,626.3
3.86,1.5,15.96,7.04,0.85,40.68,20.69,Clover,9874.01,0.61,128.72
8.22,1.56,24.0,3.64,0.73,27.86,42.26,Eucalyptus,7041.66,0.8,553.41
1.72,1.47,16.32,5.83,0.88,43.62,36.33,Acacia,8273.87,0.66,359.59
2.13,1.73,13.38,4.13,0.84,34.16,33.31,Avocado,9482.57,0.84,822.23
6.02,1.53,23.33,3.97,0.83,20.39,42.23,Alfalfa,7827.79,1.0,432.62
6.78,1.39,20.43,5.72,0.87,43.1,35.18,Heather,6893.8,1.0,926.3
5.2,1.82,20.51,6.52,0.88,35.78,21.54,Heather,7520.42,0.97,895.7
9.39,1.45,23.02,7.31,0.82,35.75,41.51,Buckwheat,6769.71,0.9,613.88
1.83,1.44,22.6,4.1,0.83,41.39,31.19,Thyme,7574.51,1.0,916.22
6.45,1.44,21.38,6.21,0.72,21.52,33.07,Thyme,5700.38,1.0,916.22
3.23,1.32,23.96,4.51,0.88,47.43,20.45,Chestnut,7922.65,0.8,770.22
1.69,1.21,23.79,5.57,0.77,46.24,41.13,Lavender,6667.9,0.64,384.48
7.62,1.65,15.45,4.67,0.85,39.01,20.03,Rosemary,8360.34,0.82,616.7
9.75,1.43,19.3,6.62,0.87,24.8,42.4,Acacia,2792.91,0.88,476.51
7.84,1.23,14.0,6.24,0.77,26.72,35.17,Clover,2347.71,0.64,134.0
4.2,1.85,19.1,6.89,0.8,25.42,24.55,Alfalfa,6417.47,0.64,275.45
5.9,1.28,12.71,6.53,0.83,22.71,30.02,Acacia,5525.29,0.97,528.18
8.07,1.55,21.14,6.96,0.8,42.02,36.18,Acacia,5836.47,0.66,359.59
9.98,1.32,17.96,6.5,0.73,37.45,40.42,Buckwheat,6949.54,0.87,593.33
4.09,1.23,13.6,2.58,0.85,45.67,44.18,Tupelo,9990.61,0.61,570.91
4.4,1.49,17.02,7.19,0.86,31.28,25.35,Sunflower,3735.91,0.89,790.21
6.02,1.44,21.39,2.59,0.8,31.63,28.28,Clover,4536.44,1.0,211.13
5.71,1.57,13.77,4.21,0.85,46.98,30.7,Acacia,3829.37,1.0,543.41
8.19,1.24,24.51,4.12,0.79,42.95,38.17,Blueberry,9094.44,0.82,777.84
5.41,1.5,13.0,5.05,0.85,32.04,42.04,Borage,9571.59,0.94,700.17
4.11,1.29,14.8,7.25,0.84,30.42,21.72,Heather,3122.53,0.66,608.32
2.31,1.6,23.2,6.2,0.89,27.22,44.78,Avocado,5521.47,0.64,621.87
5.86,1.82,17.36,3.6,0.85,20.02,43.72,Wildflower,4430.04,1.0,321.85
9.99,1.44,21.38,5.78,0.85,44.74,42.36,Tupelo,8860.55,0.88,821.1
4.11,1.84,22.67,2.67,0.82,36.28,30.36,Heather,5419.74,0.68,631.49
4.17,1.8,18.59,3.71,0.74,36.23,32.43,Blueberry,2383.37,0.82,771.2
5.7,1.78,19.43,3.9,0.86,30.82,40.08,Wildflower,7206.88,1.0,321.85
1.36,1.69,14.07,4.75,0.82,42.85,35.52,Rosemary,5946.58,0.82,620.47
4.97,1.47,12.19,3.8,0.83,41.01,26.52,Sunflower,2218.64,1.0,885.99
3.0,1.42,19.35,5.74,0.77,29.24,29.66,Rosemary,7257.22,0.9,680.92
1.02,1.67,21.38,4.73,0.8,22.71,40.61,Eucalyptus,3678.51,0.8,553.41
3.24,1.8,15.97,6.94,0.78,24.55,36.91,Heather,2893.02,0.66,612.96
4.21,1.28,17.12,6.62,0.72,39.95,20.79,Tupelo,8550.86,0.87,811.72
4.37,1.27,15.28,3.33,0.89,23.67,32.06,Alfalfa,3474.61,0.82,355.54
7.78,1.43,21.58,6.54,0.76,22.96,29.39,Sage,6410.36,0.9,835.44
7.23,1.42,23.28,4.08,0.76,35.58,37.63,Heather,8847.91,1.0,926.3
9.43,1.46,17.92,5.21,0.76,32.47,37.61,Alfalfa,8064.24,0.89,385.85
3.91,1.28,13.27,4.68,0.8,27.47,22.91,Acacia,9630.06,0.77,418.31
8.92,1.32,23.67,6.17,0.75,45.52,40.13,Sunflower,4906.24,0.64,564.12
7.23,1.58,14.23,4.39,0.77,48.03,39.89,Tupelo,5517.4,0.82,769.55
3.63,1.53,15.51,3.17,0.84,46.5,30.02,Alfalfa,7423.46,0.82,355.54
8.13,1.23,12.42,6.99,0.75,48.4,42.48,Avocado,6278.7,0.64,621.87
8.45,1.48,21.85,6.33,0.9,28.23,26.02,Buckwheat,3339.66,0.66,452.92
9.88,1.49,18.48,2.65,0.81,41.63,26.64,Tupelo,2901.42,0.66,619.63
9.78,1.37,22.78,3.26,0.79,35.94,44.44,Acacia,5400.19,1.0,543.41
7.42,1.52,19.32,6.78,0.7,37.75,20.08,Thyme,8266.38,0.66,601.7
